customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,payment_method,paperless_billing,monthly_charges,total_charges,churn
CUST11034,Male,0,No,Yes,18,No,Fiber optic,Month-to-month,Bank transfer,Yes,45.89,930.6,No
CUST11035,Female,0,No,Yes,62,No,No,One year,Mailed check,Yes,56.55,3503.08,No
CUST11036,Female,0,Yes,No,64,Yes,DSL,Month-to-month,Bank transfer,No,46.13,2854.38,No
CUST11037,Female,0,No,Yes,2,Yes,DSL,Month-to-month,Bank transfer,Yes,32.91,0.0,Yes
CUST11038,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Mailed check,Yes,77.49,1526.8,No
CUST11039,Male,0,Yes,No,51,Yes,Fiber optic,Month-to-month,Credit card,Yes,77.86,3895.16,Yes
CUST11040,Female,0,Yes,No,56,Yes,DSL,Month-to-month,Credit card,No,114.52,6433.64,Yes
CUST11041,Female,0,No,Yes,72,Yes,DSL,One year,Electronic check,Yes,55.29,3840.73,No
CUST11042,Male,0,No,Yes,40,Yes,Fiber optic,One year,Credit card,No,79.4,3257.3,Yes
CUST11043,Male,0,No,Yes,0,Yes,DSL,One year,Electronic check,No,79.82,11.55,Yes
CUST11044,Male,0,No,No,63,Yes,Fiber optic,Month-to-month,Electronic check,No,65.65,4154.93,Yes
CUST11045,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Bank transfer,No,90.61,1140.82,Yes
CUST11046,Male,0,No,Yes,8,Yes,DSL,Month-to-month,Electronic check,No,91.38,687.26,Yes
CUST11047,Female,0,No,No,49,Yes,Fiber optic,One year,Mailed check,No,80.19,3856.73,No
CUST11048,Female,0,Yes,No,44,Yes,Fiber optic,Two year,Electronic check,No,65.61,2832.06,No
CUST11049,Male,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Mailed check,Yes,63.06,232.99,No
CUST11050,Female,0,Yes,No,12,Yes,Fiber optic,One year,Credit card,No,37.81,444.62,Yes
CUST11051,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,Credit card,No,51.85,2146.48,No
CUST11052,Female,0,Yes,Yes,18,Yes,Fiber optic,Month-to-month,Electronic check,No,56.45,813.79,Yes
CUST11053,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,43.9,2095.01,No
CUST11054,Male,1,No,No,30,Yes,No,Month-to-month,Mailed check,Yes,83.0,2525.98,No
CUST11055,Male,0,Yes,Yes,42,Yes,Fiber optic,One year,Mailed check,Yes,101.92,4294.27,No
CUST11056,Female,0,Yes,Yes,34,Yes,No,Two year,Bank transfer,Yes,49.3,1796.16,Yes
CUST11057,Female,0,Yes,No,26,Yes,Fiber optic,Month-to-month,Credit card,No,79.09,2251.89,Yes
CUST11058,Male,0,Yes,Yes,24,Yes,DSL,Month-to-month,Mailed check,No,46.15,1183.53,No
CUST11059,Female,1,Yes,Yes,50,Yes,Fiber optic,One year,Electronic check,Yes,64.38,3357.25,Yes
CUST11060,Male,0,No,Yes,37,Yes,Fiber optic,Two year,Credit card,No,54.74,2102.06,No
CUST11061,Male,1,Yes,No,43,Yes,No,One year,Credit card,Yes,87.05,3914.14,No
CUST11062,Male,0,No,No,42,No,Fiber optic,Month-to-month,Mailed check,Yes,55.03,2496.35,No
CUST11063,Female,0,No,No,15,Yes,DSL,One year,Bank transfer,No,97.29,1554.47,No
CUST11064,Female,1,No,Yes,66,No,Fiber optic,Month-to-month,Credit card,Yes,65.86,4417.4,Yes
CUST11065,Female,0,No,No,41,Yes,DSL,Two year,Bank transfer,No,55.76,2265.64,No
CUST11066,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Mailed check,No,40.67,2110.71,No
CUST11067,Female,0,No,No,64,Yes,Fiber optic,One year,Credit card,No,78.33,4979.34,No
CUST11068,Male,1,No,No,67,Yes,Fiber optic,Month-to-month,Credit card,No,94.38,6385.59,No
CUST11069,Male,0,Yes,No,48,Yes,No,Month-to-month,Bank transfer,Yes,78.83,3711.81,Yes
CUST11070,Male,0,Yes,Yes,57,Yes,Fiber optic,Two year,Electronic check,No,127.97,7275.18,No
CUST11071,Male,0,No,Yes,34,Yes,Fiber optic,One year,Mailed check,Yes,107.74,3427.64,No
CUST11072,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,64.31,3580.74,Yes
CUST11073,Male,0,Yes,Yes,23,Yes,No,Two year,Mailed check,No,64.05,1451.1,No
CUST11074,Female,0,No,No,51,Yes,No,Two year,Bank transfer,Yes,83.74,4316.3,No
CUST11075,Male,0,Yes,No,6,Yes,DSL,Month-to-month,Bank transfer,Yes,51.05,452.08,Yes
CUST11076,Female,1,No,Yes,66,Yes,Fiber optic,Month-to-month,Electronic check,Yes,101.16,6706.59,Yes
CUST11077,Female,0,No,No,17,Yes,DSL,Month-to-month,Bank transfer,Yes,81.04,1522.11,Yes
CUST11078,Female,0,Yes,Yes,47,Yes,No,One year,Bank transfer,No,78.41,3561.1,No
CUST11079,Male,0,No,No,0,Yes,Fiber optic,Month-to-month,Electronic check,Yes,89.17,239.74,Yes
CUST11080,Female,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,115.07,1374.48,Yes
CUST11081,Female,1,No,Yes,72,Yes,DSL,Two year,Bank transfer,No,76.27,5512.36,No
CUST11082,Female,0,No,No,60,No,DSL,Two year,Electronic check,Yes,69.17,4292.71,No
CUST11083,Female,0,No,Yes,16,Yes,Fiber optic,Two year,Bank transfer,No,109.72,1638.66,Yes
CUST11084,Female,0,Yes,Yes,9,Yes,DSL,Two year,Mailed check,Yes,96.19,836.85,Yes
CUST11085,Male,0,Yes,Yes,59,Yes,DSL,One year,Mailed check,Yes,63.98,3919.25,No
CUST11086,Female,0,No,No,72,Yes,No,One year,Bank transfer,No,72.13,5006.65,No
CUST11087,Male,0,No,Yes,12,Yes,Fiber optic,One year,Electronic check,No,76.88,978.61,No
CUST11088,Female,0,Yes,Yes,48,Yes,DSL,Month-to-month,Electronic check,Yes,81.05,3943.62,Yes
CUST11089,Female,1,No,Yes,20,Yes,DSL,Month-to-month,Mailed check,Yes,38.09,958.72,Yes
CUST11090,Male,0,No,No,54,No,No,Month-to-month,Credit card,No,33.44,1647.46,No
CUST11091,Female,0,No,Yes,30,Yes,Fiber optic,One year,Electronic check,No,49.82,1655.56,Yes
CUST11092,Male,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Credit card,No,47.88,374.97,Yes
CUST11093,Male,0,Yes,No,23,Yes,DSL,Month-to-month,Electronic check,Yes,55.9,1241.0,No
CUST11094,Male,0,Yes,Yes,39,Yes,DSL,One year,Mailed check,No,87.87,3304.73,Yes
CUST11095,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Mailed check,Yes,67.78,3822.45,No
CUST11096,Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Mailed check,Yes,76.91,117.26,Yes
CUST11097,Female,0,Yes,No,69,Yes,DSL,Two year,Electronic check,Yes,41.39,2744.68,No
CUST11098,Male,0,Yes,Yes,47,No,DSL,Two year,Credit card,Yes,60.46,2915.65,Yes
CUST11099,Female,1,Yes,No,63,Yes,Fiber optic,Month-to-month,Mailed check,No,86.68,5394.54,Yes
CUST11100,Male,0,No,No,67,Yes,No,Month-to-month,Credit card,Yes,86.87,5698.99,Yes
CUST11101,Male,1,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,No,53.89,540.01,Yes
CUST11102,Female,0,Yes,Yes,6,Yes,Fiber optic,One year,Bank transfer,No,76.04,489.91,No
CUST11103,Female,0,No,Yes,56,Yes,Fiber optic,Two year,Mailed check,No,126.97,7082.58,No
CUST11104,Female,0,No,Yes,13,Yes,Fiber optic,Month-to-month,Bank transfer,No,71.56,933.7,Yes
CUST11105,Female,0,No,No,10,Yes,DSL,One year,Credit card,Yes,54.67,616.32,No
CUST11106,Female,0,Yes,Yes,34,No,Fiber optic,Month-to-month,Credit card,No,67.66,2408.68,No
CUST11107,Male,0,Yes,No,66,Yes,Fiber optic,Month-to-month,Credit card,Yes,74.3,4872.79,Yes
CUST11108,Male,0,No,Yes,58,Yes,Fiber optic,Two year,Electronic check,Yes,68.22,3852.34,No
CUST11109,Female,0,No,No,37,Yes,No,Month-to-month,Bank transfer,Yes,71.22,2642.75,No
CUST11110,Female,0,Yes,No,14,Yes,No,Month-to-month,Mailed check,No,35.91,549.8,Yes
CUST11111,Female,0,No,No,24,Yes,DSL,Month-to-month,Credit card,Yes,47.93,1004.25,No
CUST11112,Male,0,No,No,50,Yes,Fiber optic,One year,Credit card,No,68.27,3324.44,No
CUST11113,Male,0,No,No,11,Yes,DSL,Two year,Credit card,Yes,67.87,674.65,No
CUST11114,Female,0,No,No,38,Yes,Fiber optic,Two year,Electronic check,No,57.85,2177.52,No
CUST11115,Female,0,No,No,0,Yes,DSL,Month-to-month,Mailed check,No,67.57,0.0,No
CUST11116,Male,0,Yes,Yes,23,Yes,DSL,Month-to-month,Bank transfer,No,73.53,1761.89,No
CUST11117,Female,0,No,No,18,Yes,Fiber optic,One year,Bank transfer,No,94.24,1535.81,No
CUST11118,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Mailed check,No,69.52,3248.51,No
CUST11119,Female,0,Yes,No,66,Yes,No,Two year,Electronic check,No,81.98,5377.29,Yes
CUST11120,Male,0,Yes,No,10,Yes,DSL,One year,Electronic check,Yes,58.46,567.03,No
CUST11121,Female,0,Yes,Yes,58,Yes,DSL,Month-to-month,Bank transfer,Yes,86.3,4859.94,No
CUST11122,Female,0,Yes,Yes,47,Yes,Fiber optic,Two year,Mailed check,No,81.39,3764.66,No
CUST11123,Male,0,No,Yes,70,Yes,DSL,Month-to-month,Mailed check,Yes,93.65,6515.4,Yes
CUST11124,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,Credit card,No,89.84,5890.11,No
CUST11125,Male,0,No,Yes,7,Yes,No,Month-to-month,Electronic check,No,86.72,622.23,Yes
CUST11126,Male,0,No,Yes,54,Yes,DSL,Month-to-month,Credit card,No,69.54,3689.0,No
CUST11127,Male,0,No,No,43,Yes,DSL,One year,Mailed check,Yes,78.12,3506.94,No
CUST11128,Female,0,No,No,8,Yes,Fiber optic,One year,Credit card,Yes,98.59,837.54,No
CUST11129,Female,0,No,No,18,Yes,Fiber optic,Two year,Credit card,No,55.7,921.89,No
CUST11130,Male,0,No,Yes,67,Yes,Fiber optic,Two year,Bank transfer,Yes,56.29,3780.88,No
CUST11131,Male,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Mailed check,No,76.54,2997.46,Yes
CUST11132,Male,0,No,No,24,No,No,Month-to-month,Electronic check,Yes,82.38,2098.59,Yes
CUST11133,Female,0,Yes,Yes,23,Yes,DSL,One year,Electronic check,Yes,51.4,1122.16,No
CUST11134,Male,0,Yes,No,61,Yes,Fiber optic,Two year,Credit card,Yes,70.13,4354.66,No
CUST11135,Male,0,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,Yes,69.65,1397.19,Yes
CUST11136,Male,0,Yes,No,11,Yes,No,Month-to-month,Mailed check,No,20.0,369.16,Yes
CUST11137,Male,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,Mailed check,No,66.51,2856.0,Yes
CUST11138,Female,0,No,No,72,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,68.07,4920.74,Yes
CUST11139,Female,0,No,No,13,Yes,DSL,One year,Credit card,No,67.99,857.64,No
CUST11140,Male,0,No,Yes,18,Yes,DSL,Month-to-month,Bank transfer,Yes,107.4,1983.86,Yes
CUST11141,Female,0,No,Yes,34,Yes,DSL,One year,Credit card,No,41.61,1396.69,Yes
CUST11142,Female,0,No,No,14,Yes,Fiber optic,Two year,Bank transfer,No,51.38,887.35,No
CUST11143,Male,0,No,Yes,47,Yes,DSL,Two year,Mailed check,No,20.0,947.85,No
CUST11144,Male,1,No,No,18,Yes,Fiber optic,Month-to-month,Electronic check,No,59.98,1039.08,Yes
CUST11145,Male,1,Yes,Yes,9,Yes,DSL,Month-to-month,Electronic check,No,62.11,513.03,Yes
CUST11146,Female,0,No,No,19,Yes,No,One year,Mailed check,Yes,59.25,1004.45,No
CUST11147,Male,0,No,Yes,67,No,No,Two year,Electronic check,Yes,99.69,6734.89,No
CUST11148,Male,0,Yes,Yes,68,Yes,DSL,Month-to-month,Mailed check,No,93.52,6277.36,Yes
CUST11149,Male,0,Yes,Yes,36,Yes,DSL,Two year,Mailed check,No,73.95,2772.01,Yes
CUST11150,Female,0,No,Yes,29,Yes,DSL,Month-to-month,Mailed check,No,62.73,1689.88,Yes
CUST11151,Male,0,No,Yes,59,Yes,No,Two year,Credit card,No,97.65,5774.07,No
CUST11152,Female,0,No,No,14,No,DSL,Month-to-month,Credit card,Yes,71.51,1116.16,No
CUST11153,Female,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,51.54,2207.16,No
CUST11154,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Electronic check,No,29.09,1627.24,No
CUST11155,Male,0,No,Yes,51,Yes,Fiber optic,Month-to-month,Mailed check,Yes,60.97,3066.94,Yes
CUST11156,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,90.87,1377.16,No
CUST11157,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,No,128.91,6760.46,No
CUST11158,Male,0,No,No,44,Yes,No,Month-to-month,Mailed check,Yes,73.54,3308.37,No
CUST11159,Male,1,Yes,Yes,63,Yes,DSL,One year,Mailed check,No,52.87,3358.2,No
CUST11160,Male,0,Yes,No,12,Yes,No,Month-to-month,Mailed check,No,42.38,608.3,No
CUST11161,Male,0,No,Yes,44,Yes,DSL,One year,Bank transfer,Yes,85.8,3827.11,Yes
CUST11162,Male,0,Yes,No,60,Yes,Fiber optic,Two year,Electronic check,No,27.88,1848.89,No
CUST11163,Female,1,Yes,Yes,20,Yes,No,Month-to-month,Bank transfer,No,85.76,1767.43,Yes
CUST11164,Female,1,Yes,No,54,Yes,Fiber optic,Month-to-month,Electronic check,No,92.44,5188.22,Yes
CUST11165,Male,0,Yes,No,7,Yes,Fiber optic,Two year,Bank transfer,No,82.91,670.48,Yes
CUST11166,Male,0,Yes,Yes,52,Yes,DSL,Two year,Credit card,Yes,66.51,3277.94,No
CUST11167,Male,0,No,No,44,Yes,Fiber optic,Month-to-month,Bank transfer,No,86.12,4050.39,Yes
CUST11168,Male,0,No,Yes,14,Yes,Fiber optic,Two year,Mailed check,No,76.27,1010.35,No
CUST11169,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Credit card,Yes,52.55,359.75,Yes
CUST11170,Male,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,118.26,6388.72,Yes
CUST11171,Female,0,Yes,No,17,Yes,DSL,One year,Mailed check,Yes,63.21,1180.68,Yes
CUST11172,Female,0,No,No,36,Yes,DSL,Month-to-month,Electronic check,Yes,91.39,3221.19,Yes
CUST11173,Female,0,No,Yes,4,Yes,DSL,One year,Electronic check,Yes,20.0,142.57,Yes
CUST11174,Male,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,Electronic check,No,103.91,7248.38,Yes
CUST11175,Female,0,No,No,40,Yes,DSL,One year,Electronic check,No,108.72,4506.7,No
CUST11176,Male,0,Yes,Yes,68,Yes,No,Month-to-month,Bank transfer,No,72.75,4990.87,No
CUST11177,Female,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,No,85.97,1039.26,No
CUST11178,Female,1,Yes,Yes,15,Yes,DSL,Month-to-month,Credit card,Yes,85.96,1072.99,Yes
CUST11179,Female,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,55.93,2452.36,No
CUST11180,Male,1,Yes,Yes,44,Yes,No,One year,Credit card,No,85.68,3810.98,No
CUST11181,Female,0,Yes,Yes,57,Yes,DSL,Month-to-month,Bank transfer,No,51.78,2973.82,No
CUST11182,Male,0,No,Yes,67,Yes,DSL,Month-to-month,Mailed check,No,56.78,3900.38,Yes
CUST11183,Male,0,No,Yes,59,Yes,DSL,Month-to-month,Bank transfer,Yes,100.17,5873.44,Yes
CUST11184,Male,0,No,No,10,No,DSL,Month-to-month,Mailed check,Yes,96.37,968.58,Yes
CUST11185,Female,0,Yes,No,22,Yes,Fiber optic,Two year,Mailed check,No,54.34,1313.6,No
CUST11186,Female,0,No,No,66,Yes,No,Month-to-month,Mailed check,Yes,53.66,3313.69,Yes
CUST11187,Female,0,Yes,No,40,Yes,DSL,Two year,Bank transfer,Yes,55.86,2293.34,No
CUST11188,Female,0,Yes,Yes,63,Yes,Fiber optic,Month-to-month,Mailed check,Yes,90.32,5656.77,No
CUST11189,Female,0,No,No,41,Yes,DSL,One year,Bank transfer,No,47.0,1835.77,Yes
CUST11190,Male,1,No,Yes,3,Yes,Fiber optic,Month-to-month,Credit card,Yes,80.92,276.41,No
CUST11191,Male,1,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Mailed check,No,90.67,3205.53,Yes
CUST11192,Male,1,Yes,Yes,60,Yes,Fiber optic,Two year,Mailed check,Yes,69.79,4291.31,No
CUST11193,Female,0,No,Yes,47,Yes,DSL,Two year,Mailed check,No,97.25,4557.24,No
CUST11194,Male,1,No,No,9,Yes,Fiber optic,Two year,Credit card,Yes,64.39,667.08,No
CUST11195,Male,0,Yes,Yes,15,Yes,No,Month-to-month,Electronic check,Yes,66.65,1086.56,Yes
CUST11196,Male,1,No,No,62,Yes,DSL,Month-to-month,Credit card,Yes,47.57,2940.6,Yes
CUST11197,Female,0,No,Yes,71,Yes,DSL,One year,Mailed check,Yes,97.43,6848.22,No
CUST11198,Male,0,Yes,Yes,54,Yes,DSL,Month-to-month,Credit card,No,52.84,2789.84,No
CUST11199,Male,1,No,Yes,7,Yes,Fiber optic,One year,Credit card,Yes,80.74,648.97,No
